seqid,signalp_type,p_other,p_SP,signalp_start,signalp_end,phobius_start,phobius_end,phobius_type,count_up_1000,count_up_200,count_up_100,phobius_compound_hydro,signalp_compound_hydro
YGR103W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR061W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YGR161W-A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOR281C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YBR162C,SP,2.53e-4,0.999724,5,20,8,18,SP,3,1,1,25.666666666666664,37.33333333333333
YGR251W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR065C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR260W,OTHER,1,0,NA,NA,0,0,OTHER,6,1,0,NA,NA
YKL021C,OTHER,0.99246,0.007553,NA,NA,6,22,TM,0,0,0,47.22222222222222,NA
YOR374W,OTHER,1,0,NA,NA,0,0,OTHER,5,1,1,NA,NA
YNR062C,OTHER,1,0,NA,NA,16,37,TM,3,1,0,60.37777777777778,NA
YHR014W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL147C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL222C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR533C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YDL035C,OTHER,0.999753,2.49e-4,NA,NA,0,0,OTHER,1,1,0,NA,NA
YJL034W,OTHER,1,1e-6,NA,NA,12,29,TM,2,0,0,56,NA
YOR034C-A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR156W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YBR125C,OTHER,0.99966,3.4e-4,NA,NA,0,0,OTHER,6,0,0,NA,NA
YHR057C,SP,2.81e-4,0.999689,3,16,3,14,SP,0,0,0,30.666666666666664,35.77777777777777
YOR077W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YOL162W,OTHER,1,0,NA,NA,6,23,TM,0,0,0,37.800000000000004,NA
YLL066C,OTHER,1,4e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
YER112W,OTHER,1,2e-5,NA,NA,0,0,OTHER,2,1,0,NA,NA
YLR174W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR108W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR346C,OTHER,0.999974,4.1e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDR091C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
YLR385C,SP,2.95e-4,0.999692,3,16,7,16,SP,0,0,0,31.22222222222222,43.71111111111111
YEL069C,OTHER,0.999836,1.67e-4,NA,NA,0,0,OTHER,2,0,0,NA,NA
YER185W,OTHER,1,1e-6,NA,NA,20,42,TM,0,0,0,90.72222222222223,NA
YKL155C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR154C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL277W,OTHER,1,7e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
YDL014W,OTHER,1,2e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR493W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGL022W,OTHER,0.999984,3.2e-5,NA,NA,15,35,TM,2,0,0,65.80000000000001,NA
YLR192C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YOR265W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR453C,OTHER,1,2e-6,NA,NA,34,55,TM,2,0,0,61.11111111111111,NA
YDR490C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR459W,OTHER,1,1e-6,NA,NA,0,0,OTHER,4,0,0,NA,NA
YNL193W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YHR099W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR360W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKL070W,OTHER,0.999978,3.2e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR142W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR430W,OTHER,0.999997,8e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPL020C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YJR054W,OTHER,0.999981,1.3e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR255W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPL154C,SP,2.69e-4,0.999711,4,15,6,17,SP,0,0,0,36.26666666666667,36.26666666666667
YAL032C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YEL011W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL291C,SP,4.88e-4,0.999481,3,16,4,15,SP,0,0,0,32.8,38.26666666666666
YOR348C,OTHER,1,1e-6,NA,NA,0,0,OTHER,4,1,1,NA,NA
YOL126C,OTHER,1,8e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
YOL107W,OTHER,0.99998,1.6e-5,NA,NA,25,43,TM,2,0,0,42.85555555555556,NA
YHR026W,OTHER,1,2e-6,NA,NA,20,38,TM,0,0,0,67.76666666666667,NA
YGR028W,OTHER,0.999981,4.7e-5,NA,NA,7,27,TM,0,0,0,42.46666666666667,NA
YKL116C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR134W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR123C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR220W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR188C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL258C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL075W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR198W,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
YNR018W,OTHER,1,1.8e-5,NA,NA,20,38,TM,12,1,1,45.388888888888886,NA
YAL044C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YKL197C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR138C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YOR253W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR403W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL029W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR132W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YCL026C-B,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YDR525W-A,OTHER,1,0,NA,NA,6,22,TM,2,1,0,59.87777777777779,NA
YPL255W,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YEL012W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR192C,OTHER,0.999905,9.2e-5,NA,NA,0,0,OTHER,2,1,0,NA,NA
YER065C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR140W,OTHER,1,0,NA,NA,0,0,OTHER,4,1,0,NA,NA
YNL252C,OTHER,1,0,NA,NA,10,15,SP,1,0,0,5.666666666666666,NA
YLR048W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YGR282C,SP,3.45e-4,0.999621,3,18,7,18,SP,0,0,0,21.599999999999998,28.799999999999997
YOR205C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR299W,SP,0.029589,0.970373,14,29,12,33,TM,1,0,0,54.022222222222226,39.28888888888889
YER056C,OTHER,1,5e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR188C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YHR178W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR195W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YER114C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YJL191W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YIL002C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDR518W,SP,5.63e-4,0.999396,7,20,7,18,SP,1,1,0,31.200000000000003,36.4
YKR021W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKL173W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBL003C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNR013C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJR077C,OTHER,0.999949,7.5e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR376W,OTHER,1,0,NA,NA,0,0,OTHER,6,4,3,NA,NA
YPR078C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YMR284W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
YDL129W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDL007W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR145C,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,1,0,NA,NA
YMR317W,OTHER,0.999917,9.4e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YKR069W,OTHER,0.96088,0.039121,NA,NA,5,15,SP,2,0,0,16.133333333333333,NA
YOR287C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIL122W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR080W,OTHER,0.776284,0.223717,NA,NA,30,48,TM,1,0,0,38.21111111111111,NA
YJR149W,OTHER,1,6e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
YPR198W,OTHER,1,0,NA,NA,5,16,SP,1,0,0,33.6,NA
YMR314W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR173W,OTHER,0.999874,1.15e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR190W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPL097W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL247W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YNR065C,OTHER,1,1.9e-5,NA,NA,0,0,OTHER,3,1,1,NA,NA
YPL222W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR395C,OTHER,0.999682,3.05e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YAL041W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBL052C,OTHER,1,0,NA,NA,0,0,OTHER,6,2,2,NA,NA
YNL011C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDL135C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR237W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR020W-A,OTHER,0.999035,9.83e-4,NA,NA,12,33,TM,3,0,0,53.53333333333334,NA
YOR054C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR158C-A,OTHER,0.999983,2.1e-5,NA,NA,0,0,OTHER,3,0,0,NA,NA
YGR214W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR046W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR130W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR308C,OTHER,1,0,NA,NA,0,0,OTHER,10,1,0,NA,NA
YJL153C,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
YKR036C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR320C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCR002C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR192C-A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YAL016W,OTHER,1,5e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YMR239C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
Q0275,OTHER,1,2e-6,NA,NA,21,45,TM,1,0,0,65.27777777777779,NA
YDL072C,OTHER,1,0,NA,NA,6,26,TM,8,1,0,66.73333333333333,NA
YPL190C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YIL049W,OTHER,1,2e-6,NA,NA,12,30,TM,4,1,0,50.455555555555556,NA
YBR069C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL202W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR161C-C,OTHER,0.999852,1.53e-4,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR092W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL133C,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YJL053W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIL097W,OTHER,1,0,NA,NA,0,0,OTHER,6,6,0,NA,NA
YOR198C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YLR014C,OTHER,1,0,NA,NA,0,0,OTHER,5,0,0,NA,NA
YLL050C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YML035C,OTHER,1,0,NA,NA,0,0,OTHER,5,2,0,NA,NA
YGR133W,OTHER,1,0,NA,NA,0,0,OTHER,4,1,0,NA,NA
YDR357C,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,1,1,NA,NA
YDR023W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR006C,OTHER,1,2e-6,NA,NA,0,0,OTHER,3,1,1,NA,NA
YPL280W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YGL204C,OTHER,1,0,NA,NA,22,40,TM,1,1,0,62.06666666666668,NA
YGL168W,OTHER,0.994247,0.005774,NA,NA,12,33,TM,0,0,0,41.06666666666667,NA
YNL216W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPL096C-A,OTHER,1,0,NA,NA,7,28,TM,0,0,0,56.711111111111116,NA
YLR307W,SP,0.004184,0.9958,3,17,6,17,SP,1,0,0,30.66666666666667,38.333333333333336
YML119W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YPL273W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKR085C,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YPR041W,OTHER,1,0,NA,NA,0,0,OTHER,2,2,1,NA,NA
YJL050W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YOR136W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YOL086W-A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBL113C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR202W,OTHER,1,4e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR153W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR264C,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDL184C,OTHER,0.999993,9e-6,NA,NA,0,0,OTHER,2,1,1,NA,NA
YKL198C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR206W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR504C,OTHER,0.999979,2.7e-5,NA,NA,22,52,TM,0,0,0,111.94444444444444,NA
YPR042C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJR152W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR085W,OTHER,1,2e-6,NA,NA,12,30,TM,2,0,0,34.62222222222222,NA
YBR281C,OTHER,0.999946,5.3e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YBL078C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLL001W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL150W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YDR398W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL168C,OTHER,1,0,NA,NA,0,0,OTHER,4,4,0,NA,NA
YIL077C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YGR038W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPL266W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL279C,OTHER,0.966983,0.033013,NA,NA,0,0,OTHER,1,0,0,NA,NA
YHR132C,SP,2.38e-4,0.999739,7,18,7,18,SP,5,0,0,39.599999999999994,39.599999999999994
YER115C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDR441C,OTHER,1,0,NA,NA,0,0,OTHER,2,2,2,NA,NA
YMR121C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YHL014C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR312W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR164C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJL030W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YJR096W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YDR498C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR410C,OTHER,1,1e-6,NA,NA,20,41,TM,3,1,1,65.75555555555556,NA
YOR335C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YGL059W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YMR051C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YNL087W,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJL177W,OTHER,1,0,NA,NA,0,0,OTHER,4,1,1,NA,NA
YHR015W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR502C,OTHER,1,2e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR359C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR073C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCR105W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR162W,OTHER,1,4e-6,NA,NA,0,0,OTHER,3,1,1,NA,NA
YLR262C-A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YFR020W,SP,4.96e-4,0.999487,4,16,7,15,SP,2,0,0,28.099999999999994,40.58888888888888
YML013W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL003W,OTHER,1,0,NA,NA,0,0,OTHER,3,2,2,NA,NA
YNL165W,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,1,0,NA,NA
YMR319C,OTHER,1,2e-6,NA,NA,0,0,OTHER,2,1,1,NA,NA
YDL169C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDL136W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YFR028C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOL001W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YDR261C-C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YML111W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YBL017C,SP,3.84e-4,0.999597,3,18,3,16,SP,2,0,0,35.46666666666667,40.53333333333333
YBR133C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOR092W,OTHER,0.999862,1.32e-4,NA,NA,0,0,OTHER,3,0,0,NA,NA
YJL127C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNR010W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPL001W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR381W,SP,6.05e-4,0.999359,3,15,4,15,SP,1,0,0,33.6,36.400000000000006
YGR158C,OTHER,1,1.3e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOR210W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YKL174C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR058C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YLR403W,OTHER,1,1e-6,NA,NA,13,20,SP,2,1,0,1.066666666666667,NA
YLR028C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL305C,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YER081W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR148C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YEL044W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL108C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR351C,OTHER,1,1e-6,NA,NA,0,0,OTHER,4,1,0,NA,NA
YBL066C,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
YBL051C,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDR042C,OTHER,0.999944,5.5e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDL168W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YBR020W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YML091C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR372C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL329C,OTHER,0.999998,1.3e-5,NA,NA,3,14,SP,1,0,0,15.2,NA
YDL209C,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
YCR039C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR008C,OTHER,0.999899,9.4e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YHR024C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPR089W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YGR211W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YHR120W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YGL041C-B,OTHER,1,2e-6,NA,NA,15,39,TM,1,0,0,80.27777777777779,NA
YBL007C,OTHER,0.999418,5.98e-4,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNR064C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YGR068C,OTHER,0.999927,7.9e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPL075W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YML004C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YMR202W,OTHER,0.99996,5.5e-5,NA,NA,6,25,TM,2,0,0,60.666666666666664,NA
YDR108W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YEL029C,OTHER,0.999964,6.6e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR058C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL040W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL161C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR105W-A,OTHER,0.999204,7.88e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPR144C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YOR359W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR524W-C,OTHER,0.997562,0.002447,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPL029W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YER007C-A,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YLR116W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YPL224C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR083W,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
YMR156C,OTHER,0.999936,6.3e-5,NA,NA,0,0,OTHER,2,2,1,NA,NA
YGR281W,OTHER,1,1.2e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YCR048W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDL065C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR126C,OTHER,1,1e-6,NA,NA,12,32,TM,1,0,0,70.93333333333334,NA
YDR175C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOR182C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YMR265C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR163W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YIL162W,SP,2.81e-4,0.999697,3,15,3,14,SP,1,1,0,30.66666666666667,33.22222222222223
YBL103C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YIL052C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YLR382C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBL021C,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
YNL246W,OTHER,0.99999,2.5e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YER012W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YKL068W-A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR343W-B,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPR071W,OTHER,0.99999,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOL068C,OTHER,0.999954,4.9e-5,NA,NA,0,0,OTHER,3,2,2,NA,NA
YLR114C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJR072C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDR267C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL063W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YOR391C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YFR044C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YFL023W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YIL129C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YGL176C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
