seqid,signalp_type,p_other,p_SP,signalp_start,signalp_end,phobius_start,phobius_end,phobius_type,count_up_1000,count_up_200,count_up_100,phobius_compound_hydro,signalp_compound_hydro
C4_01000C_A,OTHER,0.852311,0.147675,NA,NA,2,13,SP,0,0,0,33.6,NA
C6_02830W_A,OTHER,0.999997,3e-6,NA,NA,16,36,TM,3,3,2,69.76666666666667,NA
CR_10480W_A,SP,0.015135,0.984845,6,16,6,17,SP,3,0,0,32.400000000000006,29.700000000000003
C4_00380W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_02850W_A,OTHER,0.999673,3.19e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_00790C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,3,2,NA,NA
CR_06560C_A,OTHER,1,6e-6,NA,NA,0,0,OTHER,7,4,0,NA,NA
C4_00740W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_08980C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_04110W_A,OTHER,1,0,NA,NA,12,28,TM,4,2,2,41.55555555555556,NA
C2_08690C_A,OTHER,1,0,NA,NA,0,0,OTHER,5,0,0,NA,NA
CR_09590W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_05390W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_05270C_A,OTHER,1,4e-6,NA,NA,0,0,OTHER,4,3,2,NA,NA
C4_06850C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C1_04190C_A,OTHER,1,3e-6,NA,NA,21,41,TM,0,0,0,72.10000000000001,NA
C1_09390W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_03250W_A,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
C5_00630C_A,OTHER,0.999965,3.7e-5,NA,NA,0,0,OTHER,2,1,0,NA,NA
C5_03070W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
C7_03860W_A,SP,2.9e-4,0.999678,3,16,6,16,SP,8,6,0,25.17777777777778,32.04444444444445
CR_08920W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_04710C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_01260W_A,SP,0.004351,0.995624,4,17,6,25,TM,8,2,2,50,35
C5_03980W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
C4_00950C_A,OTHER,1,0,NA,NA,25,44,TM,0,0,0,44.66666666666666,NA
C1_09230C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
CR_08880C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_02980C_A,OTHER,0.999988,1.9e-5,NA,NA,32,50,TM,0,0,0,38.63333333333333,NA
C1_09300C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_06390C_A,OTHER,1,5e-6,NA,NA,0,0,OTHER,5,4,0,NA,NA
C1_09640W_A,OTHER,0.999996,1.9e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_06470W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_03940C_A,OTHER,1,0,NA,NA,0,0,OTHER,6,2,1,NA,NA
C2_08830W_A,OTHER,0.999957,8.4e-5,NA,NA,38,56,TM,5,3,0,79.79999999999998,NA
C1_03030W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_05830C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
C4_02220C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,2,0,NA,NA
C4_05800C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
C7_00630C_A,OTHER,0.999906,9.3e-5,NA,NA,0,0,OTHER,1,1,0,NA,NA
C6_04340W_A,OTHER,0.999974,3.2e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_06010W_A,OTHER,0.993292,0.006703,NA,NA,0,0,OTHER,1,1,1,NA,NA
C3_05540C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_05640W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_05570C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_09290C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_01900C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
C1_09910C_A,OTHER,1,0,NA,NA,0,0,OTHER,6,0,0,NA,NA
C2_04220C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_04670C_A,OTHER,0.999844,1.5e-4,NA,NA,40,59,TM,2,0,0,58.88888888888889,NA
C2_08670C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,4,4,NA,NA
C1_01470W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_14430C_A,OTHER,1,5e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_02590C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_04020C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_01630W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_06370C_A,OTHER,1,0,NA,NA,0,0,OTHER,5,3,0,NA,NA
C1_14360C_A,SP,2.91e-4,0.999653,10,24,10,20,SP,2,1,1,32.266666666666666,44
C3_07750W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_00710W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_04650W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C3_07390C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_07200W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_05680W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_05970W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
C4_02440C_A,OTHER,0.961923,0.038078,NA,NA,4,15,SP,1,0,0,29.200000000000003,NA
C2_03940C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,2,1,NA,NA
CR_04740C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,3,0,NA,NA
C3_00370C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_12300W_A,OTHER,0.999557,4.59e-4,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_02570C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_05640C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_04660C_A,OTHER,0.999308,6.96e-4,NA,NA,0,0,OTHER,6,3,3,NA,NA
C2_01060C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_05020W_A,OTHER,0.999986,2.2e-5,NA,NA,40,59,TM,0,0,0,40.44444444444444,NA
C3_07670W_A,OTHER,1,0,NA,NA,38,59,TM,1,1,1,41.31111111111112,NA
C7_01170C_A,OTHER,1,3e-6,NA,NA,6,17,SP,4,4,3,35.6,NA
C4_00230W_A,OTHER,0.999171,8.33e-4,NA,NA,0,0,OTHER,2,1,0,NA,NA
C2_00780W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C3_06150W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_06620C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_05660C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_00420W_A,OTHER,1,0,NA,NA,6,32,TM,0,0,0,68.7,NA
C2_04520C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_00180W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
CR_01810C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
CR_08410W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_04420C_A,SP,4.67e-4,0.999512,3,17,3,14,SP,1,0,0,27.73333333333333,34.666666666666664
CR_00670C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_03460C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_00750C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
C3_06210C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,1,NA,NA
C4_02930W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,4,0,0,NA,NA
CR_07780W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_10910C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_06520C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_05750C_A,SP,0.001303,0.998667,3,13,2,13,SP,5,2,1,39.46666666666667,36.177777777777784
C2_04230W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_02830W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
C1_03210C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C5_01050C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_08520C_A,OTHER,0.999212,8.01e-4,NA,NA,6,26,TM,0,0,0,49.466666666666676,NA
C1_00290W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_00770W_A,OTHER,0.999159,8.47e-4,NA,NA,3,16,SP,0,0,0,31.577777777777783,NA
C1_09040C_A,OTHER,0.992446,0.007555,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_07570W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_03000W_A,OTHER,0.999755,2.52e-4,NA,NA,4,12,SP,1,0,0,14.8,NA
C4_06040W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_00940W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_04230W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_05320C_A,OTHER,0.999895,9.8e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_06790C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C4_06660W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
C2_09530W_A,SP,7.14e-4,0.999248,3,15,3,13,SP,1,1,0,21.26666666666667,25.133333333333336
C1_00500C_A,OTHER,1,7e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_03070C_A,OTHER,0.756728,0.243271,NA,NA,11,22,SP,0,0,0,27.866666666666664,NA
C1_01950C_A,OTHER,1,0,NA,NA,20,38,TM,1,0,0,68.61111111111111,NA
C4_02720C_A,OTHER,1,8e-6,NA,NA,12,38,TM,0,0,0,90,NA
C6_00550W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_00380C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C5_05450C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_00110W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_00900C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_03570C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_11870W_A,OTHER,0.999966,2.4e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
C3_06990W_A,OTHER,1,8e-6,NA,NA,27,48,TM,0,0,0,61.84444444444445,NA
C5_04620C_A,OTHER,0.999965,5.1e-5,NA,NA,16,38,TM,4,0,0,47.78888888888889,NA
C5_01130W_A,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
C4_04150C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,1,NA,NA
C1_13060C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,1,NA,NA
C3_05360C_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_08640W_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_10250C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
C6_01320W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_01240C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_11040W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_05470W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_11680C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,2,2,NA,NA
CR_05160C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_02060W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C2_10750C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_03410C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
CR_01380W_A,OTHER,0.999871,1.38e-4,NA,NA,0,0,OTHER,1,1,1,NA,NA
C4_06010C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_04010C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
C3_01140W_A,SP,0.010385,0.989586,4,19,4,15,SP,2,0,0,29.866666666666667,39.82222222222222
C5_03600W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
C4_00530C_A,OTHER,0.575233,0.424759,NA,NA,3,10,SP,0,0,0,22.66666666666667,NA
CR_07130C_A,OTHER,1,0,NA,NA,12,29,TM,7,2,2,50.800000000000004,NA
C4_02800W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
C4_05210W_A,OTHER,1,7e-6,NA,NA,29,53,TM,0,0,0,69.16666666666667,NA
C2_08520C_A,OTHER,1,1e-6,NA,NA,12,31,TM,2,2,2,69.77777777777777,NA
CR_10680W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_00170W_A,OTHER,1,7e-6,NA,NA,20,39,TM,0,0,0,61.111111111111114,NA
C3_06830C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_00510W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_07070W_A,OTHER,1,6e-6,NA,NA,23,43,TM,1,0,0,80.96666666666668,NA
C1_04900W_A,OTHER,0.998968,0.001052,NA,NA,8,18,SP,0,0,0,36.05555555555556,NA
C7_04190C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_04050W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_08850C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,2,0,NA,NA
C1_05330C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_13210C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C6_03380W_A,OTHER,1,0,NA,NA,0,0,OTHER,5,0,0,NA,NA
C3_00620C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_00500C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C5_03580C_A,OTHER,0.999985,2.3e-5,NA,NA,0,0,OTHER,2,1,1,NA,NA
C4_02660W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_03800C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
C1_06430C_A,OTHER,1,0,NA,NA,6,17,SP,2,1,0,32.8,NA
C2_00840W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_02300W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_03980W_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C4_01920W_A,OTHER,1,0,NA,NA,7,27,TM,1,0,0,50.166666666666664,NA
C3_04530C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_12460C_A,OTHER,0.99978,2.29e-4,NA,NA,20,41,TM,4,1,0,57.19999999999999,NA
C7_03140W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_04160C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,2,1,NA,NA
C1_01150C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
CR_08360C_A,OTHER,0.994142,0.005849,NA,NA,4,11,SP,0,0,0,18.133333333333333,NA
C1_07910C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
C4_07220C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C5_04750C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
CR_06180W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C2_08620W_A,OTHER,0.999811,1.91e-4,NA,NA,0,0,OTHER,2,1,1,NA,NA
C7_02280W_A,SP,9.19e-4,0.999067,3,13,3,14,SP,0,0,0,20.400000000000002,16.744444444444444
C3_07170C_A,OTHER,1,0,NA,NA,0,0,OTHER,9,1,0,NA,NA
C5_01040W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C5_00310C_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_08950W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
C2_09670C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_00360C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_03140C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_03180C_A,OTHER,1,0,NA,NA,0,0,OTHER,7,0,0,NA,NA
C5_04440C_A,OTHER,0.999993,1.1e-5,NA,NA,0,0,OTHER,4,3,3,NA,NA
C6_01340C_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
CR_09170C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
C2_03130W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_02750C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_09740W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_02920C_A,OTHER,0.999929,6.4e-5,NA,NA,39,59,TM,0,0,0,64.63333333333333,NA
C1_14550C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_01200W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_03790W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,6,4,4,NA,NA
C3_00810C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_03920C_A,OTHER,1,9e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_03750C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_05580C_A,SP,2.41e-4,0.99975,3,15,5,15,SP,2,1,1,27.5,32.5
C2_04650C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_09510C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,1,NA,NA
C4_06130W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_02560W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
C1_14560C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C3_02220W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
C3_01850W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_02800C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,2,1,NA,NA
C3_07110W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_01290C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_00460W_A,OTHER,1,1e-5,NA,NA,20,44,TM,0,0,0,69.72222222222223,NA
C1_10850W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C6_02010C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
C1_10140C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_07080W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,3,0,0,NA,NA
C1_01090C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C7_02470C_A,OTHER,1,0,NA,NA,12,30,TM,0,0,0,57.63333333333334,NA
C2_05590C_A,OTHER,1,5e-6,NA,NA,0,0,OTHER,2,1,1,NA,NA
C5_00870C_A,OTHER,0.999997,1.3e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_07180W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
C4_05820W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_04220C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_07140C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
CR_00410W_A,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
C7_01130C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,4,3,0,NA,NA
C1_07540C_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_09990W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C1_02250W_A,OTHER,1,2e-6,NA,NA,22,47,TM,4,1,0,63.26666666666667,NA
C1_00700W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_10360C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
CR_07420W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C7_01270C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C6_00030W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_07630C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_04880C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_13690C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
C1_08790W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
CR_09750C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
C1_01240W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C7_01400C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_02760W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,6,0,0,NA,NA
C3_02280C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,3,1,NA,NA
C3_06040W_A,OTHER,0.999999,1.9e-5,NA,NA,0,0,OTHER,4,0,0,NA,NA
C4_00720W_A,SP,3.32e-4,0.999634,3,15,5,16,SP,0,0,0,30.93333333333333,33.511111111111106
C1_02020W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_01530C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C5_01280C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C1_10300W_A,OTHER,1,1e-6,NA,NA,14,32,TM,2,2,1,65.86666666666667,NA
C7_02420C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_07120W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C6_01550C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
CR_02230W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
C1_05290W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
C5_00660C_A,OTHER,1,1e-6,NA,NA,23,41,TM,1,1,0,43.91111111111112,NA
C1_09130W_A,OTHER,1,1e-5,NA,NA,19,31,SP,1,0,0,42.46666666666667,NA
C7_00900W_A,OTHER,0.999427,5.75e-4,NA,NA,0,0,OTHER,2,1,0,NA,NA
C1_14150C_A,OTHER,0.999831,1.75e-4,NA,NA,5,13,SP,1,1,0,18.700000000000003,NA
C2_10170C_A,OTHER,0.988615,0.011406,NA,NA,0,0,OTHER,8,3,0,NA,NA
C4_03280W_A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
CR_03540W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
C3_03650W_A,OTHER,0.999986,1.5e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_00880C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C1_03770W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,2,2,NA,NA
C2_04350C_A,OTHER,1,0,NA,NA,0,0,OTHER,7,6,5,NA,NA
CR_10040W_A,OTHER,1,2e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_04480C_A,OTHER,1,0,NA,NA,0,0,OTHER,4,4,2,NA,NA
CR_09520C_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
C5_02690W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
CR_08350W_A,SP,2.86e-4,0.999715,3,14,3,14,SP,0,0,0,31.06666666666667,31.06666666666667
C6_04030W_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C2_01900C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_01270W_A,OTHER,1,1.2e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
C1_00710C_A,OTHER,1,3e-6,NA,NA,0,0,OTHER,4,4,0,NA,NA
C1_09320C_A,OTHER,0.999894,1.09e-4,NA,NA,0,0,OTHER,1,1,0,NA,NA
C3_01180C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C3_02390W_A,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
C2_05980C_A,OTHER,0.999939,6.1e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
C3_05090C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
CR_10180W_A,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
CR_06570C_A,OTHER,0.972718,0.027291,NA,NA,0,0,OTHER,0,0,0,NA,NA
C4_00070C_A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
C5_03750W_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,4,1,1,NA,NA
C2_00960C_A,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,2,2,NA,NA
C5_04380C_A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
C2_06360C_A,OTHER,1,0,NA,NA,0,0,OTHER,3,3,3,NA,NA
